@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2932,'2019/01/26 16:20:20:191',18,1.072495,0.669189,-3.906128,4.054929,1.917093,1,1,1,1,0
2933,'2019/01/26 16:20:20:220',18,1.072495,0.669189,-3.421402,3.574729,1.978962,1,1,1,1,0
2934,'2019/01/26 16:20:20:249',18,1.072495,0.669189,-1.583389,1.724254,1.820052,1,1,1,1,0
2935,'2019/01/26 16:20:20:279',18,1.072495,0.669189,-0.298248,0.3364,1.745371,1,1,1,1,0
2936,'2019/01/26 16:20:20:310',18,1.072495,0.726379,1.229904,1.547816,1.864102,1,1,1,1,0
2937,'2019/01/26 16:20:20:345',18,1.072495,0.726379,1.760284,2.088224,1.99742,1,1,1,1,0
2938,'2019/01/26 16:20:20:376',18,1.072495,0.726379,0.613922,0.73574,1.941588,1,1,1,1,0
2939,'2019/01/26 16:20:20:400',18,1.072495,0.726379,-3.000168,3.079763,1.935675,1,1,1,1,0
2940,'2019/01/26 16:20:20:429',18,1.072495,0.726379,-3.923187,4.040423,2.057541,1,1,1,1,0
2941,'2019/01/26 16:20:20:458',18,1.072495,0.726379,-2.747482,2.864404,2.07735,1,1,1,1,0
2942,'2019/01/26 16:20:20:489',18,0.969101,0.726379,-1.184814,1.257258,1.920243,1,1,1,1,0
2943,'2019/01/26 16:20:20:520',18,0.95845,0.726379,0.00267,0.29497,1.805339,1,1,1,1,0
2944,'2019/01/26 16:20:20:549',18,0.95845,0.775558,1.303101,1.64015,1.903189,1,1,1,1,0
2945,'2019/01/26 16:20:20:579',18,0.95845,0.775558,1.546844,1.779248,2.012182,1,1,1,1,0
2946,'2019/01/26 16:20:20:611',18,0.95845,0.775558,0.037842,0.342991,1.943879,1,1,1,1,0
2947,'2019/01/26 16:20:20:641',18,0.95845,0.775558,-2.997086,3.034517,1.899675,1,1,1,1,0
2948,'2019/01/26 16:20:20:671',18,0.95845,0.775558,-3.801941,3.853721,1.976769,1,1,1,1,0
2949,'2019/01/26 16:20:20:701',18,0.95845,0.775558,-2.932281,2.977737,1.971634,1,1,1,1,0
2950,'2019/01/26 16:20:20:731',18,0.674515,0.775558,-1.015503,1.021102,1.794833,1,1,1,1,0
2951,'2019/01/26 16:20:20:760',18,0.607361,0.775558,0.844681,1.133638,1.804385,1,1,1,1,0
2952,'2019/01/26 16:20:20:790',18,0.607361,0.775558,1.675583,1.935491,1.945063,1,1,1,1,0
2953,'2019/01/26 16:20:20:822',18,0.607361,0.775558,0.970566,1.047876,1.992837,1,1,1,1,0
2954,'2019/01/26 16:20:20:850',18,0.607361,0.576447,-1.132141,1.135516,1.912514,1,1,1,1,0
2955,'2019/01/26 16:20:20:891',18,0.607361,0.576447,-2.890747,2.968245,1.858316,1,1,1,1,0
2956,'2019/01/26 16:20:20:908',18,0.859406,0.576447,-3.458801,3.583508,1.934204,1,1,1,1,0
2957,'2019/01/26 16:20:20:938',18,0.859406,0.576447,-2.399612,2.549131,1.895057,1,1,1,1,0
2958,'2019/01/26 16:20:20:967',18,0.859406,0.576447,-1.278549,1.294807,1.720228,1,1,1,1,0
2959,'2019/01/26 16:20:20:998',18,0.859406,0.576447,-0.063568,0.669104,1.638284,1,1,1,1,0
2960,'2019/01/26 16:20:21:028',18,0.859406,1.118851,1.091614,1.790785,1.739045,1,1,1,1,0
2961,'2019/01/26 16:20:21:059',18,0.859406,1.118851,1.39093,1.917473,1.793311,1,1,1,1,0
2962,'2019/01/26 16:20:21:091',18,0.859406,1.118851,0.065613,0.387579,1.647262,1,1,1,1,0
2963,'2019/01/26 16:20:21:123',18,0.996017,1.118851,-2.541016,2.876327,1.612613,1,1,1,1,0
2964,'2019/01/26 16:20:21:154',18,1.384995,1.118851,-3.686234,3.995939,1.786896,1,1,1,1,0
2965,'2019/01/26 16:20:21:181',18,1.384995,1.118851,-3.024078,3.2405,1.7986,1,1,1,1,0
2966,'2019/01/26 16:20:21:213',18,1.384995,1.118851,-1.489883,1.533688,1.664135,1,1,1,1,0
2967,'2019/01/26 16:20:21:243',18,1.384995,1.118851,-0.050659,0.708,1.642954,1,1,1,1,0
2968,'2019/01/26 16:20:21:272',18,1.384995,1.129959,0.98761,1.780381,1.736799,1,1,1,1,0
2969,'2019/01/26 16:20:21:302',18,1.384995,1.129959,0.959335,1.796018,1.80205,1,1,1,1,0
2970,'2019/01/26 16:20:21:335',18,1.384995,1.129959,-0.057037,0.743912,1.723571,1,1,1,1,0
2971,'2019/01/26 16:20:21:363',18,1.384995,1.129959,-1.815613,1.984293,1.58952,1,1,1,1,0
2972,'2019/01/26 16:20:21:399',18,1.668625,1.129959,-3.31369,3.861511,1.670352,1,1,1,1,0
2973,'2019/01/26 16:20:21:421',18,1.668625,1.129959,-3.282333,3.826625,1.734429,1,1,1,1,0
2974,'2019/01/26 16:20:21:451',18,1.668625,1.129959,-1.888641,2.09873,1.582686,1,1,1,1,0
2975,'2019/01/26 16:20:21:484',18,1.668625,1.129959,-0.379166,0.657384,1.490358,1,1,1,1,0
2976,'2019/01/26 16:20:21:518',18,1.668625,1.68483,1.167114,2.322196,1.616709,1,1,1,1,0
2977,'2019/01/26 16:20:21:543',18,1.668625,1.68483,1.311081,2.203484,1.725056,1,1,1,1,0
2978,'2019/01/26 16:20:21:573',18,1.668625,1.68483,0.388046,0.812942,1.677517,1,1,1,1,0
2979,'2019/01/26 16:20:21:603',18,1.668625,1.68483,-1.737183,1.977471,1.605737,1,1,1,1,0
2980,'2019/01/26 16:20:21:635',18,1.668625,1.68483,-3.550186,3.911537,1.745057,1,1,1,1,0
2981,'2019/01/26 16:20:21:663',18,1.668625,1.68483,-3.538132,3.786681,1.867197,1,1,1,1,0
2982,'2019/01/26 16:20:21:692',18,1.665237,1.68483,-2.127213,2.208409,1.782847,1,1,1,1,0
2983,'2019/01/26 16:20:21:724',18,1.529861,1.68483,-0.515244,0.680216,1.67506,1,1,1,1,0
2984,'2019/01/26 16:20:21:754',18,1.529861,1.68483,0.807693,1.685171,1.740064,1,1,1,1,0
2985,'2019/01/26 16:20:21:784',18,1.529861,1.68483,1.546082,2.276948,1.878862,1,1,1,1,0
2986,'2019/01/26 16:20:21:814',18,1.529861,1.274216,0.590302,1.03206,1.831215,1,1,1,1,0
2987,'2019/01/26 16:20:21:844',18,1.529861,1.274216,-1.313507,1.472238,1.710806,1,1,1,1,0
2988,'2019/01/26 16:20:21:874',18,1.529861,1.274216,-3.004623,3.284675,1.748801,1,1,1,1,0
2989,'2019/01/26 16:20:21:915',18,1.529861,1.274216,-3.274673,3.463652,1.846712,1,1,1,1,0
2990,'2019/01/26 16:20:21:934',18,1.267151,1.274216,-2.526901,2.574866,1.752798,1,1,1,1,0
2991,'2019/01/26 16:20:21:965',18,1.073944,1.274216,-1.214722,1.261408,1.592066,1,1,1,1,0
2992,'2019/01/26 16:20:21:994',18,1.073944,1.274216,0.231186,1.148132,1.597589,1,1,1,1,0
2993,'2019/01/26 16:20:22:024',18,1.073944,1.274216,1.470657,2.030383,1.7456,1,1,1,1,0
2994,'2019/01/26 16:20:22:055',18,1.073944,1.272491,1.253845,1.612004,1.787956,1,1,1,1,0
2995,'2019/01/26 16:20:22:086',18,1.073944,1.053802,-0.154953,0.203311,1.648892,1,1,1,1,0
2996,'2019/01/26 16:20:22:121',18,1.073944,1.053802,-2.966827,3.174013,1.694863,1,1,1,1,0
2997,'2019/01/26 16:20:22:151',18,1.131485,1.053802,-3.626404,3.8325,1.851925,1,1,1,1,0
2998,'2019/01/26 16:20:22:174',18,1.131485,1.053802,-3.012848,3.164858,1.852648,1,1,1,1,0
2999,'2019/01/26 16:20:22:204',18,1.131485,1.053802,-1.455124,1.467646,1.744009,1,1,1,1,0
3000,'2019/01/26 16:20:22:235',18,1.131485,1.053802,0.114914,1.142134,1.722998,1,1,1,1,0
3001,'2019/01/26 16:20:22:265',18,1.131485,1.26062,1.138565,1.937147,1.826463,1,1,1,1,0
3002,'2019/01/26 16:20:22:295',18,1.131485,1.26062,1.234039,1.803571,1.900892,1,1,1,1,0
3003,'2019/01/26 16:20:22:326',18,1.131485,1.26062,0.322479,0.75892,1.804563,1,1,1,1,0
3004,'2019/01/26 16:20:22:354',18,1.131485,1.26062,-1.711945,1.886111,1.697087,1,1,1,1,0
3005,'2019/01/26 16:20:22:383',18,1.37883,1.26062,-3.62233,3.930123,1.835195,1,1,1,1,0
3006,'2019/01/26 16:20:22:423',18,1.37883,1.26062,-3.675476,3.942643,1.90816,1,1,1,1,0
3007,'2019/01/26 16:20:22:442',18,1.37883,1.26062,-2.139404,2.21165,1.785132,1,1,1,1,0
3008,'2019/01/26 16:20:22:472',18,1.37883,1.26062,-0.356552,0.891492,1.703384,1,1,1,1,0
3009,'2019/01/26 16:20:22:504',18,1.37883,1.555023,1.207428,2.197634,1.818025,1,1,1,1,0
3010,'2019/01/26 16:20:22:535',18,1.37883,1.555023,1.503937,2.148988,1.928422,1,1,1,1,0
3011,'2019/01/26 16:20:22:564',18,1.37883,1.555023,0.531189,0.73665,1.881387,1,1,1,1,0
3012,'2019/01/26 16:20:22:600',18,1.37883,1.555023,-2.16214,2.372895,1.812163,1,1,1,1,0
3013,'2019/01/26 16:20:22:626',18,1.37883,1.555023,-3.37558,3.640361,1.878568,1,1,1,1,0
3014,'2019/01/26 16:20:22:656',18,1.37883,1.555023,-3.321747,3.590335,1.967001,1,1,1,1,0
3015,'2019/01/26 16:20:22:687',18,1.319473,1.555023,-1.948563,2.058972,1.850546,1,1,1,1,0
3016,'2019/01/26 16:20:22:717',18,1.263214,1.555023,-0.577118,0.687311,1.69179,1,1,1,1,0
3017,'2019/01/26 16:20:22:747',18,1.263214,1.555023,0.803482,1.899436,1.73452,1,1,1,1,0
3018,'2019/01/26 16:20:22:777',18,1.263214,1.574036,1.527802,2.551423,1.86649,1,1,1,1,0
3019,'2019/01/26 16:20:22:808',18,1.263214,1.574036,0.482422,1.309706,1.808798,1,1,1,1,0
3020,'2019/01/26 16:20:22:837',18,1.263214,1.574036,-1.166504,1.250795,1.661695,1,1,1,1,0
3021,'2019/01/26 16:20:22:866',18,1.527435,1.574036,-3.028122,3.608341,1.693483,1,1,1,1,0
3022,'2019/01/26 16:20:22:900',18,1.664658,1.574036,-3.668442,4.135436,1.827256,1,1,1,1,0
3023,'2019/01/26 16:20:22:934',18,1.664658,1.574036,-2.596848,2.718972,1.757839,1,1,1,1,0
3024,'2019/01/26 16:20:22:958',18,1.664658,1.574036,-0.96904,1.130013,1.630975,1,1,1,1,0
3025,'2019/01/26 16:20:22:989',18,1.664658,1.574036,0.866928,1.865378,1.704001,1,1,1,1,0
3026,'2019/01/26 16:20:23:017',18,1.664658,1.574036,1.650726,2.509478,1.861216,1,1,1,1,0
3027,'2019/01/26 16:20:23:048',18,1.664658,1.574036,0.868393,1.359436,1.86624,1,1,1,1,0
3028,'2019/01/26 16:20:23:078',18,1.664658,1.411728,-1.840515,2.338002,1.751665,1,1,1,1,0
3029,'2019/01/26 16:20:23:107',18,1.664658,1.411728,-3.578018,4.018063,1.843085,1,1,1,1,0
3030,'2019/01/26 16:20:23:140',18,1.664658,1.411728,-3.684357,3.937764,1.969026,1,1,1,1,0
3031,'2019/01/26 16:20:23:166',18,1.664658,1.411728,-2.206421,2.253247,1.924264,1,1,1,1,0
3032,'2019/01/26 16:20:23:199',18,1.639053,1.411728,-0.39949,0.854033,1.804753,1,1,1,1,0
3033,'2019/01/26 16:20:23:229',18,1.639053,1.411728,1.067551,1.777098,1.853039,1,1,1,1,0
3034,'2019/01/26 16:20:23:259',18,1.639053,1.411728,1.504456,1.998894,1.977842,1,1,1,1,0
3035,'2019/01/26 16:20:23:288',18,1.639053,1.350479,0.881668,0.914541,1.978921,1,1,1,1,0
3036,'2019/01/26 16:20:23:343',18,1.639053,1.082169,-1.099152,1.683747,1.836673,1,1,1,1,0
3037,'2019/01/26 16:20:23:351',18,1.639053,1.082169,-2.589035,2.826371,1.806085,1,1,1,1,0
3038,'2019/01/26 16:20:23:378',18,1.639053,1.082169,-4.022598,4.106956,1.993109,1,1,1,1,0
3039,'2019/01/26 16:20:23:411',18,1.302094,1.082169,-3.065811,3.101442,1.942745,1,1,1,1,0
3040,'2019/01/26 16:20:23:452',18,0.970245,1.082169,-0.960648,1.006095,1.782267,1,1,1,1,0
3041,'2019/01/26 16:20:23:469',18,0.970245,1.082169,0.748276,0.938903,1.817096,1,1,1,1,0
3042,'2019/01/26 16:20:23:500',18,0.970245,1.082169,1.836411,1.959868,1.981907,1,1,1,1,0
3043,'2019/01/26 16:20:23:538',18,0.970245,0.813614,1.292191,1.34741,2.001516,1,1,1,1,0
3044,'2019/01/26 16:20:23:559',18,0.970245,0.448059,-1.049286,1.117518,1.882821,1,1,1,1,0
3045,'2019/01/26 16:20:23:594',18,0.970245,0.448059,-3.196426,3.260872,1.915178,1,1,1,1,0
3046,'2019/01/26 16:20:23:624',18,0.970245,0.448059,-4.039078,4.074139,2.092907,1,1,1,1,0
3047,'2019/01/26 16:20:23:650',18,0.827881,0.448059,-2.467865,2.487588,2.086936,1,1,1,1,0
3048,'2019/01/26 16:20:23:683',18,0.634247,0.448059,-0.580887,0.583249,1.91828,1,1,1,1,0
3049,'2019/01/26 16:20:23:710',18,0.634247,0.448059,0.872849,0.947418,1.888252,1,1,1,1,0
3050,'2019/01/26 16:20:23:740',18,0.634247,0.448059,1.64476,1.768004,2.017172,1,1,1,1,0
3051,'2019/01/26 16:20:23:770',18,0.634247,0.350037,1.111694,1.200338,2.042341,1,1,1,1,0
3052,'2019/01/26 16:20:23:800',18,0.634247,0.281342,-0.483948,0.532688,1.895034,1,1,1,1,0
3053,'2019/01/26 16:20:23:833',18,0.634247,0.339493,-3.035385,3.084013,1.887166,1,1,1,1,0
3054,'2019/01/26 16:20:23:861',18,0.634247,0.339493,-3.908691,3.959879,2.062878,1,1,1,1,0
3055,'2019/01/26 16:20:23:895',18,0.595779,0.339493,-3.186874,3.239615,2.062052,1,1,1,1,0
3056,'2019/01/26 16:20:23:920',18,0.595779,0.339493,-1.445175,1.49883,1.868773,1,1,1,1,0
3057,'2019/01/26 16:20:23:964',18,0.595779,0.339493,-0.003418,0.237111,1.840749,1,1,1,1,0
3058,'2019/01/26 16:20:23:981',18,0.595779,0.339493,1.308014,1.380689,1.957191,1,1,1,1,0
3059,'2019/01/26 16:20:24:014',18,0.595779,0.339493,1.829376,1.905584,2.053351,1,1,1,1,0
3060,'2019/01/26 16:20:24:041',18,0.595779,0.339493,0.674927,0.752075,1.965249,1,1,1,1,0
3061,'2019/01/26 16:20:24:071',18,0.595779,0.339493,-1.594223,1.622697,1.879674,1,1,1,1,0
3062,'2019/01/26 16:20:24:100',18,0.724091,0.413757,-3.912582,4.000475,2.061044,1,1,1,1,0
3063,'2019/01/26 16:20:24:130',18,0.724091,0.413757,-3.83194,3.871479,2.139418,1,1,1,1,0
3064,'2019/01/26 16:20:24:173',18,0.724091,0.413757,-1.945465,1.990212,1.985381,1,1,1,1,0
3065,'2019/01/26 16:20:24:195',18,0.724091,0.413757,-0.394379,0.425666,1.881459,1,1,1,1,0
3066,'2019/01/26 16:20:24:222',18,0.724091,0.413757,0.929886,0.962748,1.950273,1,1,1,1,0
3067,'2019/01/26 16:20:24:251',18,0.724091,0.413757,1.812393,1.870571,2.085928,1,1,1,1,0
3068,'2019/01/26 16:20:24:282',18,0.724091,0.413757,1.000153,1.043147,2.060956,1,1,1,1,0
3069,'2019/01/26 16:20:24:313',18,0.724091,0.413757,-0.943039,0.991223,1.903617,1,1,1,1,0
3070,'2019/01/26 16:20:24:344',18,0.724091,0.81604,-3.540878,3.646378,1.990604,1,1,1,1,0
3071,'2019/01/26 16:20:24:373',18,0.724091,0.81604,-3.842804,3.8661,2.139148,1,1,1,1,0
3072,'2019/01/26 16:20:24:403',18,0.543213,0.81604,-2.230957,2.305992,2.001975,1,1,1,1,0
3073,'2019/01/26 16:20:24:432',18,0.498093,0.81604,-0.840057,0.978435,1.815957,1,1,1,1,0
3074,'2019/01/26 16:20:24:471',18,0.498093,0.81604,0.510437,0.563611,1.837361,1,1,1,1,0
3075,'2019/01/26 16:20:24:492',18,0.498093,0.81604,1.731598,1.789946,1.983823,1,1,1,1,0
3076,'2019/01/26 16:20:24:524',18,0.498093,0.81604,0.996689,1.120945,1.988872,1,1,1,1,0
3077,'2019/01/26 16:20:24:553',18,0.498093,0.81604,-0.922531,0.994569,1.828934,1,1,1,1,0
3078,'2019/01/26 16:20:24:584',18,0.498093,0.81604,-3.037094,3.100391,1.830803,1,1,1,1,0
3079,'2019/01/26 16:20:24:611',18,0.498093,0.81604,-2.996521,3.028027,1.902878,1,1,1,1,0
3080,'2019/01/26 16:21:23:831',19,0.294052,0,1.396378,1.407784,0.363487,0.42,0.4,1,0,0
3081,'2019/01/26 16:21:23:853',19,0.294052,0.022797,1.484497,1.490095,0.300139,0.42,0.4,1,0,0
3082,'2019/01/26 16:21:23:883',19,0.294052,0.022797,1.504257,1.511798,0.245668,0.42,0.4,1,0,0
3083,'2019/01/26 16:21:23:912',19,0.294052,0.022797,1.385117,1.402333,0.171533,0.42,0.4,1,0,0
3084,'2019/01/26 16:21:23:947',19,0.294052,0.022797,1.236862,1.26614,0.136992,0.42,0.4,1,0,0
3085,'2019/01/26 16:21:23:976',19,0.294052,0.022797,1.136063,1.17402,0.138277,0.42,0.4,1,0,0
3086,'2019/01/26 16:21:24:006',19,0.287781,0.022797,1.054611,1.108562,0.154747,0.42,0.4,1,0,0
3087,'2019/01/26 16:21:24:035',19,0.306335,0.022797,1.030441,1.103227,0.181371,0.42,0.4,1,0,0
3088,'2019/01/26 16:21:24:065',19,0.306335,0.022797,0.953033,1.03175,0.200926,0.42,0.4,1,0,0
3089,'2019/01/26 16:21:24:095',19,0.306335,0.022797,0.792892,0.86983,0.229857,0.42,0.4,1,0,0
3090,'2019/01/26 16:21:24:126',19,0.306335,0.022797,0.66571,0.746752,0.26797,0.42,0.4,1,0,0
3091,'2019/01/26 16:21:24:156',19,0.306335,0,0.578278,0.66803,0.283626,0.42,0.4,1,0,0
3092,'2019/01/26 16:21:24:186',19,0.306335,0,0.490631,0.598904,0.278433,0.42,0.4,1,0,0
3093,'2019/01/26 16:21:24:217',19,0.306335,0,0.377716,0.506499,0.278642,0.42,0.4,1,0,0
3094,'2019/01/26 16:21:24:246',19,0.306335,0,0.28096,0.443325,0.287063,0.42,0.4,1,0,0
3095,'2019/01/26 16:21:24:277',19,0.306335,0,0.257721,0.417809,0.285598,0.42,0.4,1,0,0
3096,'2019/01/26 16:21:24:306',19,0.306335,0,0.475067,0.577738,0.254338,0.42,0.4,1,0,0
3097,'2019/01/26 16:21:24:342',19,0.273605,0,0.640839,0.726422,0.209878,0.42,0.4,1,0,0
3098,'2019/01/26 16:21:24:367',19,0.22197,0,0.710129,0.819951,0.172747,0.42,0.4,1,0,0
3099,'2019/01/26 16:21:24:397',19,0.25647,0,0.84964,0.928551,0.182069,0.42,0.4,1,0,0
3100,'2019/01/26 16:21:24:427',19,0.288498,0,0.978806,1.058207,0.224283,0.42,0.4,1,0,0
3101,'2019/01/26 16:21:24:457',19,0.299103,0,0.987213,1.074594,0.25792,0.42,0.4,1,0,0
3102,'2019/01/26 16:21:24:489',19,0.299103,0,1.194,1.229303,0.308184,0.42,0.4,1,0,0
3103,'2019/01/26 16:21:24:518',19,0.299103,0,1.307739,1.327394,0.342764,0.42,0.4,1,0,0
3104,'2019/01/26 16:21:24:547',19,0.299103,0,1.342529,1.376397,0.339795,0.42,0.4,1,0,0
3105,'2019/01/26 16:21:24:578',19,0.299103,0,1.537201,1.559459,0.324036,0.42,0.4,1,0,0
3106,'2019/01/26 16:21:24:607',19,0.299103,0,1.677261,1.695585,0.329094,0.42,0.4,1,0,0
3107,'2019/01/26 16:21:24:637',19,0.299103,0,1.639862,1.655084,0.319189,0.42,0.4,1,0,0
3108,'2019/01/26 16:21:24:668',19,0.299103,0,1.461472,1.478184,0.275144,0.42,0.4,1,0,0
3109,'2019/01/26 16:21:24:698',19,0.299103,0,1.28714,1.308764,0.231812,0.42,0.4,1,0,0
3110,'2019/01/26 16:21:24:728',19,0.299103,0,1.135437,1.165616,0.211159,0.42,0.4,1,0,0
3111,'2019/01/26 16:21:24:758',19,0.26889,0,1.018021,1.059071,0.205901,0.42,0.4,1,0,0
3112,'2019/01/26 16:21:24:786',19,0.256638,0,0.954895,1.000625,0.235547,0.42,0.4,1,0,0
3113,'2019/01/26 16:21:24:816',19,0.256638,0,0.870331,0.916296,0.274203,0.42,0.4,1,0,0
3114,'2019/01/26 16:21:24:857',19,0.256119,0,0.758362,0.812446,0.316299,0.42,0.4,1,0,0
3115,'2019/01/26 16:21:24:879',19,0.240051,0,0.732986,0.798569,0.330886,0.42,0.4,1,0,0
3116,'2019/01/26 16:21:24:909',19,0.227509,0,0.717194,0.770143,0.303128,0.42,0.4,1,0,0
3117,'2019/01/26 16:21:24:939',19,0.227509,0,0.641861,0.706469,0.255542,0.42,0.4,1,0,0
3118,'2019/01/26 16:21:24:970',19,0.227509,0,0.545258,0.641245,0.220346,0.42,0.4,1,0,0
3119,'2019/01/26 16:21:25:000',19,0.227509,0,0.418152,0.571554,0.208201,0.42,0.4,1,0,0
3120,'2019/01/26 16:21:25:030',19,0.227509,0,0.375778,0.542013,0.202901,0.42,0.4,1,0,0
3121,'2019/01/26 16:21:25:060',19,0.214386,0,0.494858,0.577069,0.181301,0.42,0.4,1,0,0
3122,'2019/01/26 16:21:25:090',19,0.184616,0,0.624451,0.681638,0.15037,0.42,0.4,1,0,0
3123,'2019/01/26 16:21:25:120',19,0.159409,0,0.705475,0.770645,0.129363,0.42,0.4,1,0,0
3124,'2019/01/26 16:21:25:150',19,0.216293,0,0.75502,0.834215,0.128961,0.42,0.4,1,0,0
3125,'2019/01/26 16:21:25:178',19,0.216293,0,1.014282,1.042357,0.176556,0.42,0.4,1,0,0
3126,'2019/01/26 16:21:25:210',19,0.216293,0,1.107956,1.11795,0.227572,0.42,0.4,1,0,0
3127,'2019/01/26 16:21:25:238',19,0.257477,0,1.130264,1.177226,0.265846,0.42,0.4,1,0,0
3128,'2019/01/26 16:21:25:271',19,0.298447,0,1.269531,1.317748,0.304936,0.42,0.4,1,0,0
3129,'2019/01/26 16:21:25:301',19,0.298447,0,1.468735,1.492251,0.338051,0.42,0.4,1,0,0
3130,'2019/01/26 16:21:25:331',19,0.298447,0,1.509842,1.531898,0.335178,0.42,0.4,1,0,0
3131,'2019/01/26 16:21:25:367',19,0.298447,0,1.476288,1.494564,0.313532,0.42,0.4,1,0,0
3132,'2019/01/26 16:21:25:391',19,0.298447,0,1.518967,1.524123,0.290056,0.42,0.4,1,0,0
3133,'2019/01/26 16:21:25:421',19,0.298447,0,1.4552,1.458425,0.247434,0.42,0.4,1,0,0
3134,'2019/01/26 16:21:25:451',19,0.298447,0,1.302109,1.313004,0.178175,0.42,0.4,1,0,0
3135,'2019/01/26 16:21:25:481',19,0.298447,0,1.159012,1.177108,0.156935,0.42,0.4,1,0,0
3136,'2019/01/26 16:21:25:512',19,0.298447,0,1.102417,1.12388,0.15776,0.42,0.4,1,0,0
3137,'2019/01/26 16:21:25:541',19,0.298447,0,1.016891,1.057508,0.175451,0.42,0.4,1,0,0
3138,'2019/01/26 16:21:25:570',19,0.245407,0,0.912674,0.968345,0.21543,0.42,0.4,1,0,0
3139,'2019/01/26 16:21:25:609',19,0.225906,0,0.78096,0.852932,0.254366,0.42,0.4,1,0,0
3140,'2019/01/26 16:21:25:632',19,0.207077,0,0.704102,0.77932,0.277449,0.42,0.4,1,0,0
3141,'2019/01/26 16:21:25:662',19,0.207077,0,0.604538,0.683997,0.295365,0.42,0.4,1,0,0
3142,'2019/01/26 16:21:25:692',19,0.207077,0,0.508118,0.591368,0.292477,0.42,0.4,1,0,0
3143,'2019/01/26 16:21:25:722',19,0.207077,0,0.413361,0.524557,0.280932,0.42,0.4,1,0,0
3144,'2019/01/26 16:21:25:752',19,0.207077,0,0.451996,0.56457,0.259166,0.42,0.4,1,0,0
3145,'2019/01/26 16:21:25:783',19,0.207077,0,0.524445,0.601734,0.231202,0.42,0.4,1,0,0
3146,'2019/01/26 16:21:25:813',19,0.207077,0,0.630997,0.698321,0.188939,0.42,0.4,1,0,0
3147,'2019/01/26 16:21:25:843',19,0.207077,0,0.711899,0.80192,0.148268,0.42,0.4,1,0,0
3148,'2019/01/26 16:21:25:883',19,0.198364,0,0.794128,0.850757,0.128106,0.42,0.4,1,0,0
3149,'2019/01/26 16:21:25:904',19,0.216125,0,1.115021,1.146815,0.194199,0.42,0.4,1,0,0
3150,'2019/01/26 16:21:25:933',19,0.268402,0,1.186508,1.248322,0.253529,0.42,0.4,1,0,0
3151,'2019/01/26 16:21:25:963',19,0.339462,0,1.116394,1.196078,0.280513,0.42,0.4,1,0,0
3152,'2019/01/26 16:21:25:993',19,0.339462,0,1.164688,1.220807,0.29384,0.42,0.4,1,0,0
3153,'2019/01/26 16:21:26:025',19,0.339462,0,1.286041,1.323374,0.292388,0.42,0.4,1,0,0
3154,'2019/01/26 16:21:26:053',19,0.339462,0,1.397766,1.416831,0.28564,0.42,0.4,1,0,0
3155,'2019/01/26 16:21:26:084',19,0.339462,0,1.406052,1.414297,0.262606,0.42,0.4,1,0,0
3156,'2019/01/26 16:21:26:113',19,0.339462,0.01445,1.412155,1.417771,0.231482,0.42,0.4,1,0,0
3157,'2019/01/26 16:21:26:145',19,0.339462,0.01445,1.361313,1.368745,0.182924,0.42,0.4,1,0,0
3158,'2019/01/26 16:21:26:172',19,0.339462,0.01445,1.327652,1.341114,0.114932,0.42,0.4,1,0,0
3159,'2019/01/26 16:21:26:204',19,0.339462,0.01445,1.213165,1.231888,0.104354,0.42,0.4,1,0,0
3160,'2019/01/26 16:21:26:234',19,0.339462,0.01445,1.077301,1.103283,0.119004,0.42,0.4,1,0,0
3161,'2019/01/26 16:21:26:265',19,0.318817,0.01445,1.013641,1.040554,0.135637,0.42,0.4,1,0,0
3162,'2019/01/26 16:21:26:295',19,0.270691,0.01445,0.901474,0.944126,0.173103,0.42,0.4,1,0,0
3163,'2019/01/26 16:21:26:326',19,0.220459,0.01445,0.834076,0.884178,0.210134,0.42,0.4,1,0,0
3164,'2019/01/26 16:21:26:354',19,0.209473,0.01445,0.759766,0.820995,0.234198,0.42,0.4,1,0,0
3165,'2019/01/26 16:21:26:389',19,0.209473,0.01445,0.648483,0.747644,0.254509,0.42,0.4,1,0,0
3166,'2019/01/26 16:21:26:417',19,0.209473,0.00882,0.542892,0.715012,0.26584,0.42,0.4,1,0,0
3167,'2019/01/26 16:21:26:445',19,0.209473,0,0.487289,0.679569,0.265832,0.42,0.4,1,0,0
3168,'2019/01/26 16:21:26:475',19,0.209473,0,0.447693,0.628498,0.248342,0.42,0.4,1,0,0
3169,'2019/01/26 16:21:26:504',19,0.209473,0,0.489105,0.601426,0.218979,0.42,0.4,1,0,0
3170,'2019/01/26 16:21:26:537',19,0.177963,0,0.592773,0.667859,0.185669,0.42,0.4,1,0,0
3171,'2019/01/26 16:21:26:566',19,0.177963,0,0.664001,0.718193,0.146851,0.42,0.4,1,0,0
3172,'2019/01/26 16:21:26:596',19,0.13266,0,0.734467,0.76816,0.123424,0.42,0.4,1,0,0
